Entity,Code,Year,Annual CO2 emissions (per capita),Average monthly precipitation,"Total population estimates, 1970-2100 (IIASA (2015))",size
Mozambique,MOZ,1977,0.252,8.044364045,10681445.000976562,0.7722779943016778
Mozambique,MOZ,1978,0.2596,10.20922932,10950825.738769531,0.9801101862758228
Mozambique,MOZ,1979,0.2323,7.856600893,11230073.13696289,0.7542522871582461
Mozambique,MOZ,1980,0.275,7.998759403,12145410.0,0.7678998406953033
Mozambique,MOZ,1981,0.2081,8.078941096,11817260.639404297,0.7755974730629285
Mozambique,MOZ,1982,0.2071,8.132459282,12124747.106323242,0.7807353456295527
Mozambique,MOZ,1983,0.1571,6.975344629,12441192.959106445,0.6696495993359909
Mozambique,MOZ,1984,0.1196,8.446857759,12766371.37915039,0.8109183437970683
Mozambique,MOZ,1985,0.0889,8.975463697,13297570.0,0.8616657653820392
Mozambique,MOZ,1986,0.0763,8.721939218,13442018.645751953,0.8373268151489013
Mozambique,MOZ,1987,0.0764,6.595955501,13792033.85522461,0.6332273447994357
Mozambique,MOZ,1988,0.0789,8.244981212,14149874.357788086,0.7915377173185076
Mozambique,MOZ,1989,0.0808,9.448129717,14515313.334106445,0.9070428223946494
Mozambique,MOZ,1990,0.0782,6.825742498,13546740.0,0.6552874405592821
Mozambique,MOZ,1991,0.0762,7.935629693,15268079.434448242,0.7618392390682611
Mozambique,MOZ,1992,0.0725,5.924517547,15654952.921386719,0.5687677115068026
Mozambique,MOZ,1993,0.0748,7.989924835,16048517.607910156,0.7670517012504204
Mozambique,MOZ,1994,0.0707,7.242017559,16448546.675292969,0.6952508319956388
Mozambique,MOZ,1995,0.0716,7.565736201,15933010.0,0.7263285880697453
Mozambique,MOZ,1996,0.0683,8.527841477,17267090.678955078,0.8186929724635824
Mozambique,MOZ,1997,0.0714,8.410604653,17685151.977905273,0.8074379597875594
Mozambique,MOZ,1998,0.0662,7.189812027,18108770.38317871,0.6902389773208779
Mozambique,MOZ,1999,0.0677,9.19667921,18537719.076538086,0.8829029783838851
Mozambique,MOZ,2000,0.0747,9.136011872,18200660.0,0.8770787702987993
Mozambique,MOZ,2001,0.0853,7.621723066,19410700.052734375,0.7317034596652586
Mozambique,MOZ,2002,0.082,7.270563902,19854278.698242188,0.6979913485104763
Mozambique,MOZ,2003,0.096,8.138900384,20302280.357299805,0.7813537066716222
Mozambique,MOZ,2004,0.0936,8.059505018,20754478.21130371,0.773731563557719
Mozambique,MOZ,2005,0.0864,5.768386609,20770010.0,0.5537787718003725
Mozambique,MOZ,2006,0.0908,7.409483089,21670555.229370117,0.7113279193700538
Mozambique,MOZ,2007,0.1009,8.272384087,22133980.756225586,0.7941684581980497
Mozambique,MOZ,2008,0.0979,6.771826453,22600695.20361328,0.6501113725866797
Mozambique,MOZ,2009,0.1066,7.120921048,23070471.752929688,0.683625280229351
Mozambique,MOZ,2010,0.1119,7.639091484,23390760.0,0.7333708689150389
Mozambique,MOZ,2011,0.1285,7.149379698,24018303.88232422,0.686357378008565
Mozambique,MOZ,2012,0.1199,7.439793236,24495905.825439453,0.7142377652449055
Mozambique,MOZ,2013,0.1587,7.831494373,24975662.595825195,0.7518420017955957
Mozambique,MOZ,2014,0.3142,8.129564532,25457347.375,0.7804574427758904
Myanmar,MMR,1928,0.2435,18.00479443,-36339059.773376465,0.8369275620707534
Myanmar,MMR,1929,0.2324,18.78076731,-34352802.29296875,0.8729975707129694
Myanmar,MMR,1930,0.2325,17.46450432,-32394833.999816895,0.81181293572324
Myanmar,MMR,1931,0.2185,18.17196039,-30464977.553344727,0.8446980367578123
Myanmar,MMR,1932,0.219,17.54645005,-28563055.61279297,0.8156220678017898
Myanmar,MMR,1933,0.2174,16.70962556,-26688890.83721924,0.7767234575999513
Myanmar,MMR,1934,0.2192,17.46572686,-24842305.885986328,0.8118697637767739
Myanmar,MMR,1935,0.2137,17.41948606,-23023123.41845703,0.8097203251834779
Myanmar,MMR,1936,0.2168,17.19447138,-21231166.093688965,0.7992608340576728
Myanmar,MMR,1937,0.2212,18.49505502,-19466256.570739746,0.8597166365010838
Myanmar,MMR,1938,0.2095,20.38112331,-17728217.50921631,0.9473878699597962
Myanmar,MMR,1939,0.2162,19.14134365,-16016871.5680542,0.889758455062405
Myanmar,MMR,1940,0.2092,17.84780473,-14332041.406677246,0.8296301165263434
Myanmar,MMR,1941,0.2068,19.76366364,-12673549.684143066,0.9186861250829395
Myanmar,MMR,1942,0.0656,19.36607569,-11041219.059814453,0.9002048080650805
Myanmar,MMR,1943,0.0258,17.17617476,-9434872.1930542,0.7984103413941619
Myanmar,MMR,1944,0.0191,18.06494124,-7854331.742614746,0.8397234019930219
Myanmar,MMR,1945,0.0181,17.92873716,-6299420.368103027,0.8333921467786579
Myanmar,MMR,1946,0.0004,18.04879593,-4769960.728820801,0.8389729099510432
Myanmar,MMR,1947,0.0015,20.3395411,-3265775.483581543,0.9454549793746737
Myanmar,MMR,1948,0.0089,19.17909693,-1786687.2920532227,0.8915133632183087
Myanmar,MMR,1949,0.0059,15.89783414,-332518.81329345703,0.7389884744713184
Myanmar,MMR,1950,0.0451,15.76104619,1096907.2936401367,0.7326300788806749
Myanmar,MMR,1951,0.0506,17.32411159,2501768.3693237305,0.8052869770010689
Myanmar,MMR,1952,0.0614,18.3084618,3882241.7543945312,0.8510431129393081
Myanmar,MMR,1953,0.0694,18.19292581,5238504.789978027,0.8456725848381366
Myanmar,MMR,1954,0.0763,16.90640968,6570734.8165893555,0.7858706908241987
Myanmar,MMR,1955,0.0727,17.8314978,7879109.174987793,0.8288721118058332
Myanmar,MMR,1956,0.083,18.37773501,9163805.206115723,0.8542631807377781
Myanmar,MMR,1957,0.103,15.38450078,10425000.250549316,0.7151268947579427
Myanmar,MMR,1958,0.1158,15.66142063,11662871.649353027,0.7279991247548224
Myanmar,MMR,1959,0.1306,19.42623714,12877596.742980957,0.9030013285071716
Myanmar,MMR,1960,0.1249,16.38162624,14069352.872314453,0.7614768702359175
Myanmar,MMR,1961,0.1166,18.75521293,15238317.378295898,0.8718097112771517
Myanmar,MMR,1962,0.1269,15.87334806,16384667.601501465,0.73785027345943
Myanmar,MMR,1963,0.1135,18.43225767,17508580.882629395,0.8567975899524359
Myanmar,MMR,1964,0.1205,17.5232636,18610234.562683105,0.8145442782637298
Myanmar,MMR,1965,0.1123,19.72006241,19689805.98236084,0.9166593831909918
Myanmar,MMR,1966,0.113,17.82157495,20747472.48223877,0.8284108620708482
Myanmar,MMR,1967,0.1423,17.5920888,21783411.403320312,0.8177435209470594
Myanmar,MMR,1968,0.1125,18.0375183,22797800.086364746,0.8384486851719971
Myanmar,MMR,1969,0.1206,18.24283038,23790815.871948242,0.8479923286301956
Myanmar,MMR,1970,0.1691,18.85634362,26164060.0,0.876510629255488
Myanmar,MMR,1971,0.1827,17.74042948,25713438.114379883,0.8246389289535766
Myanmar,MMR,1972,0.1713,15.32291481,26643399.25262451,0.712264157505915
Myanmar,MMR,1973,0.1405,19.73084435,27552696.85675049,0.9171605665171151
Myanmar,MMR,1974,0.1561,19.46542211,28441508.267211914,0.904822786760384
Myanmar,MMR,1975,0.1497,17.03917399,29534160.0,0.7920420531649519
Myanmar,MMR,1976,0.1562,16.275837,30158381.871154785,0.7565594061087518
Myanmar,MMR,1977,0.1613,18.82566439,30986798.745788574,0.8750845483707583
Myanmar,MMR,1978,0.1571,17.20777531,31795438.790283203,0.7998792485441113
Myanmar,MMR,1979,0.1519,15.90759545,32584479.345092773,0.7394422152464591
Myanmar,MMR,1980,0.161,19.46829655,32864880.0,0.904956401063556
Myanmar,MMR,1981,0.1608,17.26274593,34104471.34881592,0.8024344805497299
Myanmar,MMR,1982,0.1561,16.55812407,34835777.47943115,0.7696811237833255
Myanmar,MMR,1983,0.1577,17.81812041,35548193.4833374,0.8282502826345477
Myanmar,MMR,1984,0.1758,12.95879221,36241896.70159912,0.6023712413858852
Myanmar,MMR,1985,0.1758,15.61982011,35965290.0,0.7260653830550858
Myanmar,MMR,1986,0.1746,13.41075622,37573874.14385986,0.6233801531234584
Myanmar,MMR,1987,0.1255,14.61636564,38212503.04949951,0.6794212124431307
Myanmar,MMR,1988,0.1019,17.58813503,38833128.53240967,0.8175597355059119
Myanmar,MMR,1989,0.1086,15.87103893,39435927.933410645,0.737742936797025
Myanmar,MMR,1990,0.1025,16.85187226,39268140.0,0.7833355955116871
Myanmar,MMR,1991,0.0988,17.88765416,40588757.85272217,0.8314824612687105
Myanmar,MMR,1992,0.1142,16.62149778,41139143.05279541,0.7726269616164586
Myanmar,MMR,1993,0.1236,16.63127022,41672411.53393555,0.7730812197540053
Myanmar,MMR,1994,0.1428,21.51296629,42188740.636901855,1.0
Myanmar,MMR,1995,0.1573,17.59196031,42133530.0,0.8177375482700112
Myanmar,MMR,1996,0.1621,18.21483849,43171290.07208252,0.8466911649681202
Myanmar,MMR,1997,0.1653,16.80049918,43637865.08557129,0.7809475900963725
Myanmar,MMR,1998,0.1762,16.86296616,44088210.084106445,0.7838512798599285
Myanmar,MMR,1999,0.1934,16.85649047,44522502.4085083,0.7835502665123174
Myanmar,MMR,2000,0.215,16.12596548,44957320.0,0.7495928391565383
Myanmar,MMR,2001,0.1838,18.09010643,45343638.39788818,0.8408931704787233
Myanmar,MMR,2002,0.1919,17.71913363,45730836.74432373,0.8236490212991451
Myanmar,MMR,2003,0.2031,16.43028261,46102691.77960205,0.7637385932054095
Myanmar,MMR,2004,0.2547,17.94453379,46459380.84466553,0.8341264309209309
Myanmar,MMR,2005,0.2355,16.25412258,46321160.0,0.7555500418161999
Myanmar,MMR,2006,0.2592,17.74633624,47127970.42681885,0.8249134963898092
Myanmar,MMR,2007,0.2579,18.73724303,47440225.62548828,0.870974405733613
Myanmar,MMR,2008,0.1947,18.81310944,47738024.216796875,0.8745009491668757
Myanmar,MMR,2009,0.2021,16.78871514,48021543.54180908,0.7803998255602714
Myanmar,MMR,2010,0.2586,18.42674742,47963010.0,0.8565414537262309
Myanmar,MMR,2011,0.2955,18.99721364,48546453.75512695,0.8830587741324443
Myanmar,MMR,2012,0.2313,18.32872618,48788199.32525635,0.8519850741605935
Myanmar,MMR,2013,0.2495,18.87816079,49016374.992004395,0.8775247697373675
Myanmar,MMR,2014,0.3093,15.2379772,49231158.096069336,0.7083159520908634
Namibia,NAM,1991,0.7147,2.590792262,1534891.8464756012,0.6821450914252113
Namibia,NAM,1992,0.7584,1.11956573,1575640.2006435394,0.29477711449463306
Namibia,NAM,1993,0.893,2.386839787,1616190.0386676788,0.6284452322177141
Namibia,NAM,1994,0.9875,1.8756074,1656534.0556545258,0.493839818852602
Namibia,NAM,1995,0.9949,1.622796351,1652040.0,0.4272756953360834
Namibia,NAM,1996,1.0353,1.836273474,1736575.406961441,0.4834833557193249
Namibia,NAM,1997,1.0422,2.882857982,1776258.1315059662,0.7590448105550541
Namibia,NAM,1998,1.0495,1.439278167,1815705.8154621124,0.3789561020444817
Namibia,NAM,1999,0.9431,2.308735336,1854911.1539325714,0.6078806471486735
Namibia,NAM,2000,0.9147,2.72245892,1895460.0,0.7168123882889619
Namibia,NAM,2001,1.105,2.144583338,1932565.5748882294,0.5646600920598993
Namibia,NAM,2002,0.9499,1.894281107,1971000.0475940704,0.49875653014420096
Namibia,NAM,2003,0.9964,1.501954223,2009162.9552593231,0.39545845330489765
Namibia,NAM,2004,1.0275,2.505008807,2047046.9930095673,0.6595586557576242
Namibia,NAM,2005,1.1909,1.805311034,2079950.0,0.4753310708857107
Namibia,NAM,2006,1.1821,3.79800763,2121949.239179611,1.0
Namibia,NAM,2007,1.176,1.221924885,2158952.837823868,0.3217278647225888
Namibia,NAM,2008,1.6263,2.518315727,2195648.3470020294,0.6630623138058309
Namibia,NAM,2009,1.4737,2.776091559,2232028.461801529,0.7309336445435209
Namibia,NAM,2010,1.4612,2.435783441,2283290.0,0.6413318977455557
Namibia,NAM,2011,1.282,2.910578042,2303813.2887592316,0.7663433898893984
Namibia,NAM,2012,1.5327,2.079169602,2339203.391138077,0.5474369207625841
Namibia,NAM,2013,1.1646,1.654821013,2374248.8795986176,0.4357076589127337
Namibia,NAM,2014,1.6313,2.231179572,2408942.4492435455,0.5874605291406432
Nepal,NPL,1950,0.003,12.72418244,8251031.56439209,0.8603004894301282
Nepal,NPL,1951,0.0034,9.531273537,8265508.203186035,0.6444232725708646
Nepal,NPL,1952,0.0033,12.32636798,8297034.708312988,0.8334036749389662
Nepal,NPL,1953,0.0041,13.31556603,8345344.729553223,0.9002847944585262
Nepal,NPL,1954,0.0044,12.83919816,8410171.917175293,0.8680768696160256
Nepal,NPL,1955,0.0047,13.90084899,8491249.920593262,0.9398566270157396
Nepal,NPL,1956,0.005,14.79039312,8588312.390075684,1.0
Nepal,NPL,1957,0.0057,10.40822333,8701092.975769043,0.7037151241048284
Nepal,NPL,1958,0.006,12.00457538,8829325.326965332,0.8116468090200432
Nepal,NPL,1959,0.0066,11.25196537,8972743.093933105,0.7607617511386338
Nepal,NPL,1960,0.008,13.16372654,9131079.926452637,0.8900187056015183
Nepal,NPL,1961,0.0079,13.4317768,9304069.47467041,0.908141973713813
Nepal,NPL,1962,0.0084,13.60897795,9491445.38848877,0.9201228013065822
Nepal,NPL,1963,0.0093,13.13594332,9692941.317565918,0.8881402416706015
Nepal,NPL,1964,0.0139,13.94952836,9908290.91204834,0.943147910053658
Nepal,NPL,1965,0.0164,10.98654076,10137227.821838379,0.7428160070433611
Nepal,NPL,1966,0.0171,10.04077035,10379485.696716309,0.6788710934547493
Nepal,NPL,1967,0.0187,11.96121066,10634798.186828613,0.8087148572018484
Nepal,NPL,1968,0.0218,12.51053453,10902898.941833496,0.8458554433609267
Nepal,NPL,1969,0.0337,12.99784592,11183521.611755371,0.8788032755142887
Nepal,NPL,1970,0.0188,13.21880505,11917680.0,0.8937426438060763
Nepal,NPL,1971,0.0161,14.76207551,11781267.296203613,0.9980854051836049
Nepal,NPL,1972,0.0213,11.34119496,12097857.610656738,0.7667946935544334
Nepal,NPL,1973,0.0328,14.77720133,12425904.43951416,0.9991080838830335
Nepal,NPL,1974,0.0324,12.64699682,12765141.432922363,0.8550818573509289
Nepal,NPL,1975,0.0262,14.25482695,13372620.0,0.9637895919564308
Nepal,NPL,1976,0.0205,12.61732708,13476120.513000488,0.8530758430577808
Nepal,NPL,1977,0.024,11.89050315,13847329.899719238,0.8039342195658963
Nepal,NPL,1978,0.0229,14.17020442,14228664.050354004,0.9580681395708568
Nepal,NPL,1979,0.0349,11.79339633,14619856.61553955,0.7973686861678225
Nepal,NPL,1980,0.036,12.50572334,15045180.0,0.8455301518043761
Nepal,NPL,1981,0.0295,13.41599048,15430751.587463379,0.9070746376483062
Nepal,NPL,1982,0.0281,11.90371073,15849921.294250488,0.8048272032677385
Nepal,NPL,1983,0.0306,13.33987431,16277884.014953613,0.9019283126397388
Nepal,NPL,1984,0.0426,13.80676098,16714373.399353027,0.933495199754366
Nepal,NPL,1985,0.0401,14.51234275,16884860.0,0.981200609899678
Nepal,NPL,1986,0.0404,12.31954405,17611866.75909424,0.8329422991023243
Nepal,NPL,1987,0.0488,13.36254717,18072338.034240723,0.9034612576950896
Nepal,NPL,1988,0.0542,13.68712257,18540270.57281494,0.9254062727712
Nepal,NPL,1989,0.0484,12.40937107,19015398.024597168,0.8390156346297306
Nepal,NPL,1990,0.0406,14.17188686,19080450.0,0.9581818917873361
Nepal,NPL,1991,0.0553,12.31169811,19986172.26800537,0.8324118236824797
Nepal,NPL,1992,0.0647,9.778490562,20481286.359313965,0.661137975350854
Nepal,NPL,1993,0.0717,11.8673428,20982529.963684082,0.80236831460231
Nepal,NPL,1994,0.0808,11.36613205,21489636.731140137,0.7684807264947127
Nepal,NPL,1995,0.1115,10.84154091,21595090.0,0.7330123561989542
Nepal,NPL,1996,0.1111,11.75539309,22520374.35418701,0.7947992318137924
Nepal,NPL,1997,0.1222,11.52657241,23043472.50982666,0.7793283326873465
Nepal,NPL,1998,0.0964,11.79867934,23571368.42791748,0.7977258781611073
Nepal,NPL,1999,0.1357,11.77614777,24103795.758728027,0.7962024859282443
Nepal,NPL,2000,0.1269,12.48721702,24400610.0,0.8442789125810606
Nepal,NPL,2001,0.1329,11.61668242,25181179.257751465,0.7854208015804248
Nepal,NPL,2002,0.105,12.44757861,25725602.725524902,0.8415989020040329
Nepal,NPL,2003,0.112,12.44264156,26273492.20550537,0.8412651008697463
Nepal,NPL,2004,0.1016,10.96954406,26824581.347717285,0.7416668354248586
Nepal,NPL,2005,0.116,10.65878925,27281950.0,0.720656250548667
Nepal,NPL,2006,0.0942,10.5253459,27935293.218078613,0.7116339514848541
Nepal,NPL,2007,0.0974,12.20882079,28494383.246276855,0.8254561383828858
Nepal,NPL,2008,0.1257,12.224434,29055607.536315918,0.8265117702294043
Nepal,NPL,2009,0.1536,10.60993708,29618699.737854004,0.7173532842513114
Nepal,NPL,2010,0.1786,11.74281448,29959360.0,0.7939487736888498
Nepal,NPL,2011,0.1931,13.40803461,30749422.475891113,0.9065367297012049
Nepal,NPL,2012,0.2027,12.05034587,31316520.312194824,0.8147414184485179
Nepal,NPL,2013,0.231,13.60191823,31884420.659973145,0.919645483364948
Nepal,NPL,2014,0.2822,10.07407233,32452857.168884277,0.6811226887794853
Netherlands,NLD,1900,2.8579,6.536911684,-807676.7901287079,0.7165971485416176
Netherlands,NLD,1901,2.7577,6.204951006,-535488.9705066681,0.6802065581860846
Netherlands,NLD,1902,2.718,5.811176412,-265770.7941303253,0.6370397288224261
Netherlands,NLD,1903,2.867,8.003725332,1488.0767803192139,0.8773939480718113
Netherlands,NLD,1904,2.9875,5.125686281,266297.9799861908,0.561894110069407
Netherlands,NLD,1905,3.0241,6.453921599,528669.2532672882,0.7074995102158944
Netherlands,NLD,1906,3.2447,6.574362671,788612.2343883514,0.7207026454171463
Netherlands,NLD,1907,3.2917,5.440833372,1046137.2611255646,0.5964415412875073
Netherlands,NLD,1908,3.3061,5.446421595,1301254.6712551117,0.5970541401508231
Netherlands,NLD,1909,3.4315,6.868382286,1553974.8025417328,0.7529340151999149
Netherlands,NLD,1910,3.5388,6.70191173,1804307.9927501678,0.7346849808680419
Netherlands,NLD,1911,3.6973,5.314117628,2052264.5796604156,0.5825505564899024
Netherlands,NLD,1912,4.1139,7.348823547,2297854.9010448456,0.8056015215572395
Netherlands,NLD,1913,4.4825,5.866960778,2541089.2946681976,0.6431549892911649
Netherlands,NLD,1914,4.1415,6.970441201,2781978.0983104706,0.764122039607719
Netherlands,NLD,1915,3.8783,7.279901925,3020531.649740219,0.7980461131035885
Netherlands,NLD,1916,3.49,6.782941145,3256760.2867183685,0.7435676842827321
Netherlands,NLD,1917,1.3292,6.292205923,3490674.3470287323,0.6897717210245972
Netherlands,NLD,1918,2.1991,6.744803962,3722284.168439865,0.7393869644088349
Netherlands,NLD,1919,3.2795,6.279656859,3951600.088727951,0.6883960525263861
Netherlands,NLD,1920,3.2608,5.541127373,4178632.4456539154,0.6074360901825677
Netherlands,NLD,1921,3.3687,4.089068623,4403391.576986313,0.44825676972275874
Netherlands,NLD,1922,3.8985,5.891127502,4625887.820508957,0.6458042228046572
Netherlands,NLD,1923,3.8336,6.842990174,4846131.513982773,0.7501504507379402
Netherlands,NLD,1924,4.252,6.138382379,5064132.99518013,0.6729090925637036
Netherlands,NLD,1925,4.6033,7.237254872,5279902.601881027,0.793371006868284
Netherlands,NLD,1926,4.6384,6.560245121,5493450.6718502045,0.7191550344712688
Netherlands,NLD,1927,5.0582,7.294558806,5704787.542860031,0.7996528472372042
Netherlands,NLD,1928,4.9927,6.797597969,5913923.552679062,0.7451744121678257
Netherlands,NLD,1929,5.3476,5.227696138,6120869.039083481,0.5730767565824784
Netherlands,NLD,1930,5.2152,7.498676468,6325634.339849472,0.8220288776361153
Netherlands,NLD,1931,5.6766,6.465882385,6528229.792737961,0.7088106897998094
Netherlands,NLD,1932,5.1656,6.782303894,6728665.735517502,0.7434978267916752
Netherlands,NLD,1933,4.7536,4.875588193,6926952.505971909,0.5344775584346074
Netherlands,NLD,1934,4.7046,5.802058837,7123100.441862106,0.6360402311142642
Netherlands,NLD,1935,4.485,7.020196045,7317119.880971909,0.7695763246065206
Netherlands,NLD,1936,4.7444,6.941029408,7509021.1610507965,0.760897824868994
Netherlands,NLD,1937,5.1711,6.646666695,7698814.619894028,0.7286288435870412
Netherlands,NLD,1938,5.0295,6.246715658,7886510.595258713,0.6847849328039163
Netherlands,NLD,1939,4.67,7.305245063,8072119.424917221,0.800824308879179
Netherlands,NLD,1940,3.7895,7.218382331,8255651.446653366,0.791302138613656
Netherlands,NLD,1941,4.1549,6.346176456,8437116.998212814,0.6956881433234839
Netherlands,NLD,1942,3.8224,6.166078427,8616526.417394638,0.6759452218525924
Netherlands,NLD,1943,3.8093,5.587843138,8793890.041967392,0.6125572216295289
Netherlands,NLD,1944,2.5121,7.079460761,8969218.209676743,0.7760731121642718
Netherlands,NLD,1945,1.5569,6.464509796,9142521.258314133,0.7086602222073028
Netherlands,NLD,1946,3.2622,6.701225505,9313809.525648117,0.7346097546906007
Netherlands,NLD,1947,4.6177,5.747647061,9483093.349439621,0.6300754383476552
Netherlands,NLD,1948,4.8298,6.019411788,9650383.067483902,0.6598671561888276
Netherlands,NLD,1949,5.094,5.650980388,9815689.017530441,0.6194785287396586
Netherlands,NLD,1950,5.1072,7.903774486,9979021.537359238,0.8664370169244571
Netherlands,NLD,1951,5.4062,6.726911797,10140390.964735031,0.7374255681042744
Netherlands,NLD,1952,5.3132,6.629509786,10299807.63743782,0.7267480483948282
Netherlands,NLD,1953,5.2974,4.856617619,10457281.893232346,0.5323979434892393
Netherlands,NLD,1954,5.5246,7.050441097,10612824.069898605,0.7728918838596374
Netherlands,NLD,1955,5.6946,5.512009817,10766444.505197525,0.6042441306440639
Netherlands,NLD,1956,5.997,6.648872544,10918153.536901474,0.7288706558035626
Netherlands,NLD,1957,5.857,7.229068532,11067961.502790451,0.7924735941167318
Netherlands,NLD,1958,5.9844,6.716862763,11215878.740629196,0.7363239608839071
Netherlands,NLD,1959,5.9424,4.37014706,11361915.588186264,0.47906948621757356
Netherlands,NLD,1960,6.4144,7.987745117,11506082.383245468,0.8756421458361912
Netherlands,NLD,1961,6.5325,7.991078461,11648389.463560104,0.8760075576577023
Netherlands,NLD,1962,7.0777,6.125539219,11788847.166921616,0.671501184322142
Netherlands,NLD,1963,7.641,5.90245101,11927465.831083298,0.6470455419376889
Netherlands,NLD,1964,8.0051,5.763186315,12064255.793821335,0.6317789010292941
Netherlands,NLD,1965,8.1973,8.32063731,12199227.39291954,0.9121348518428287
Netherlands,NLD,1966,8.3486,8.583333324,12332390.96613884,0.9409324283844256
Netherlands,NLD,1967,8.4959,6.863823526,12463756.851240158,0.7524342693604719
Netherlands,NLD,1968,8.9279,7.248627466,12593335.386011124,0.7946177069654979
Netherlands,NLD,1969,9.0083,6.095000015,12721136.908216476,0.6681533791867758
Netherlands,NLD,1970,10.9063,6.990294036,12958800.0,0.7662983708233124
Netherlands,NLD,1971,10.6987,4.828137286,12971450.266019821,0.5292758383723429
Netherlands,NLD,1972,11.849,5.93088237,13093982.777151108,0.6501622784778243
Netherlands,NLD,1973,12.3042,6.36519606,13214779.62680626,0.6977731330941351
Netherlands,NLD,1974,11.7962,7.174117705,13333851.152765274,0.7864497088568795
Netherlands,NLD,1975,11.1468,5.581715668,13600950.0,0.6118855087868235
Netherlands,NLD,1976,12.262,4.546470628,13566859.584623337,0.4983986392117543
Netherlands,NLD,1977,11.7762,6.502058787,13680817.166074753,0.712776462594499
Netherlands,NLD,1978,12.1419,5.823676502,13793090.774900436,0.6384100286342529
Netherlands,NLD,1979,13.2925,7.024264616,13903690.748876572,0.7700223343613067
Netherlands,NLD,1980,12.4842,6.666617646,14088510.0,0.7308159305920999
Netherlands,NLD,1981,11.5377,7.399558797,14119911.14336586,0.8111632817948046
Netherlands,NLD,1982,9.3379,5.790000046,14225552.239416122,0.6347183079090587
Netherlands,NLD,1983,9.5617,7.125294152,14329561.0517025,0.7810975149535864
Netherlands,NLD,1984,9.9791,7.450196154,14431947.917985916,0.8167143106888771
Netherlands,NLD,1985,10.1268,6.852647024,14083450.0,0.7512090654949412
Netherlands,NLD,1986,9.8669,6.80759803,14631897.163663864,0.746270650811432
Netherlands,NLD,1987,10.317,7.236029372,14729480.218595505,0.7932366636420037
Netherlands,NLD,1988,9.8553,7.887549036,14825482.678609848,0.8646583312444497
Netherlands,NLD,1989,10.8728,5.552794176,14919914.881494522,0.6087150424105533
Netherlands,NLD,1990,10.8507,6.699803885,14891310.0,0.7344539121631878
Netherlands,NLD,1991,11.3377,5.475539236,15104109.866930008,0.6002461090072986
Netherlands,NLD,1992,11.2509,7.122990131,15193893.325025558,0.7808449408087006
Netherlands,NLD,1993,11.1879,7.840588289,15282147.87705803,0.8595103440877695
Netherlands,NLD,1994,11.1523,8.223088208,15368883.860818863,0.9014412075479098
Netherlands,NLD,1995,11.1823,6.454068577,15422110.0,0.7075156224139459
Netherlands,NLD,1996,11.7037,5.32691173,15537841.47456932,0.5839530868367313
Netherlands,NLD,1997,11.1794,5.707794077,15620083.780107498,0.6257066268850229
Netherlands,NLD,1998,11.1864,9.122156985,15700848.868444443,1.0
Netherlands,NLD,1999,10.7813,7.265980412,15780147.077356339,0.7965199923601183
Netherlands,NLD,2000,10.7928,7.960049124,15862820.0,0.8726060225765782
Netherlands,NLD,2001,11.0374,8.223970441,15934384.207990646,0.9015379207486858
Netherlands,NLD,2002,10.9317,7.695441078,16009343.805250168,0.8435988429769388
Netherlands,NLD,2003,11.0836,5.482892093,16082877.874174118,0.6010521526888633
Netherlands,NLD,2004,11.1365,7.533186295,16154996.752523422,0.8258119551534993
Netherlands,NLD,2005,10.8424,6.845637265,16305460.0,0.7504406333125607
Netherlands,NLD,2006,10.504,6.549362744,16295030.288606644,0.7179620735281612
Netherlands,NLD,2007,10.4556,8.070441106,16362965.62187767,0.8847075444185639
Netherlands,NLD,2008,10.5915,7.228774576,16429527.115667343,0.7924413697206286
Netherlands,NLD,2009,10.2348,6.508137282,16494725.107740402,0.713442806641197
Netherlands,NLD,2010,10.9164,7.135637227,16612990.0,0.7822313558880285
Netherlands,NLD,2011,10.1006,6.917303871,16621071.937841415,0.7582969556843249
Netherlands,NLD,2012,9.8754,7.680294037,16682241.45139885,0.8419383759377388
Netherlands,NLD,2013,9.8387,6.598970638,16742088.814340591,0.7234002493983609
Netherlands,NLD,2014,9.3987,6.768774509,16800624.364419937,0.7420146923726724
New Zealand,NZL,1900,3.0202,11.33207978,4790104.503562927,0.7730412414974036
New Zealand,NZL,1901,3.314,12.65301279,4695727.997283936,0.8631514166646755
New Zealand,NZL,1902,3.5882,10.83521364,4603729.095985413,0.7391464909149448
New Zealand,NZL,1903,3.6443,11.71593306,4514087.898704529,0.799226586278311
New Zealand,NZL,1904,3.8472,13.94557686,4426784.504463196,0.9513263459615232
New Zealand,NZL,1905,3.8653,11.24721506,4341799.012275696,0.7672520192379632
New Zealand,NZL,1906,4.1101,11.95960822,4259111.521217346,0.8158493909060135
New Zealand,NZL,1907,4.2373,11.68923078,4178702.1302719116,0.7974050350641693
New Zealand,NZL,1908,4.1961,11.65378207,4100550.938484192,0.7949868280518743
New Zealand,NZL,1909,4.2088,12.67077637,4024638.0448684692,0.8643631959852619
New Zealand,NZL,1910,4.7318,13.70480775,3950943.548500061,0.9349017835403236
New Zealand,NZL,1911,4.3587,11.76101139,3879447.548362732,0.8023016977198428
New Zealand,NZL,1912,4.5121,12.52549862,3810130.1435012817,0.8544527740325187
New Zealand,NZL,1913,3.8439,12.18651003,3742971.432952881,0.8313279667990267
